"image","xmin","ymin","xmax","ymax","label"
"00_00001_00013.jpg",7.039141303306946,7.032318333439735,31.24161592664709,32.02704075627234,"Speed limit (20km/h)"
"00_00001_00014.jpg",7.0523949807017265,5.353818369350102,32.59932604082536,31.35921340334525,"Speed limit (20km/h)"
"00_00001_00016.jpg",5.992483334971174,6.785978447794306,33.38211948866614,32.48812164836568,"Speed limit (20km/h)"
"00_00001_00017.jpg",7.185946586436795,6.8710855205407295,34.87413423171489,35.7183149608577,"Speed limit (20km/h)"
"00_00001_00019.jpg",6.855473729855844,6.691252945148908,38.64761620685146,37.95266452434723,"Speed limit (20km/h)"
"00_00001_00022.jpg",5.715027506857824,7.412070222724081,42.90933224282117,42.526223857751056,"Speed limit (20km/h)"
"00_00001_00020.jpg",6.551371027914326,5.371366163805143,39.867898600094165,36.84412063738908,"Speed limit (20km/h)"
"00_00001_00023.jpg",3.751627423840345,5.051277261954162,45.15526210876401,41.93285359742084,"Speed limit (20km/h)"
"00_00001_00025.jpg",4.915389447105805,6.044799617654334,45.19423060158741,47.22969094141024,"Speed limit (20km/h)"
"00_00001_00026.jpg",7.088911709502634,7.8457044342321565,50.261380230350866,50.164510132708756,"Speed limit (20km/h)"
"00_00001_00028.jpg",6.460054232252577,8.855841538270477,53.366949037063954,54.803538368232886,"Speed limit (20km/h)"
"00_00001_00029.jpg",5.444512404509306,5.771844741151087,57.33857767332695,54.56112006930701,"Speed limit (20km/h)"
"00_00002_00001.jpg",5.335026110632945,7.05665745798487,23.113343190338654,22.54623459844229,"Speed limit (20km/h)"
"00_00002_00002.jpg",5.848987256066274,7.180269048455057,22.763792910818324,23.53991736625383,"Speed limit (20km/h)"
"00_00002_00004.jpg",6.662792269828172,6.194487995463324,25.976769766473346,23.541212757956142,"Speed limit (20km/h)"
"00_00002_00007.jpg",8.66342884520277,5.399373102236817,27.435486986894162,24.67667439570831,"Speed limit (20km/h)"
"00_00002_00005.jpg",8.134107767013536,7.435509156645015,25.50876100752522,24.55162252517716,"Speed limit (20km/h)"
"00_00002_00008.jpg",5.2161344375288445,7.562523940245148,26.560342909414558,25.755560121935652,"Speed limit (20km/h)"
"00_00002_00010.jpg",6.22842210841739,6.216333406816585,29.547682235141085,27.5372970316091,"Speed limit (20km/h)"
"00_00002_00011.jpg",5.835308819187309,5.73226242922665,31.199674362790475,29.08590595373947,"Speed limit (20km/h)"
"00_00002_00013.jpg",9.34430598725581,7.525239283997143,34.95014020006065,32.52775883893801,"Speed limit (20km/h)"
"00_00002_00014.jpg",7.628879015189243,6.196699226231327,36.33678177913347,32.34297493456333,"Speed limit (20km/h)"
"00_00002_00019.jpg",8.215850921722504,5.947183174546333,45.52076771595815,42.76927912929328,"Speed limit (20km/h)"
"00_00002_00016.jpg",7.835748222436798,7.581553941362359,40.11898700842696,38.35585279143258,"Speed limit (20km/h)"
"00_00002_00017.jpg",6.387690922358891,5.9732702487092215,42.966572977803445,39.195240554575776,"Speed limit (20km/h)"
"00_00002_00020.jpg",6.496878042406154,6.5548968524562685,46.01270778137768,44.27470134544177,"Speed limit (20km/h)"
"00_00002_00022.jpg",8.370831280124808,7.633618924664038,53.7363329878623,52.21917356777483,"Speed limit (20km/h)"
"00_00002_00023.jpg",4.915181794765706,7.642010027346742,58.03602658724364,57.145878387544684,"Speed limit (20km/h)"
"00_00002_00028.jpg",11.295063482854784,9.724824400795613,104.51272236932184,99.79804059068564,"Speed limit (20km/h)"
"00_00002_00026.jpg",8.11384659132698,9.306114282500877,77.62951226014971,75.95999136156153,"Speed limit (20km/h)"
"00_00002_00025.jpg",6.564910762305092,9.79733257663871,69.90054352880759,66.42841498868823,"Speed limit (20km/h)"
"00_00002_00029.jpg",11.685933874651155,13.589872490763057,112.55139375649013,115.43997681786263,"Speed limit (20km/h)"
"00_00003_00001.jpg",3.9190465856481485,15.486813912474464,21.566587094907412,28.920271377641406,"Speed limit (20km/h)"
"00_00003_00002.jpg",6.835675783176159,7.078363654318821,25.440427881726144,22.666284204625256,"Speed limit (20km/h)"
"00_00003_00004.jpg",6.0369330808944195,7.677242914186191,26.19514047969092,25.417309645125766,"Speed limit (20km/h)"
"00_00003_00005.jpg",7.560717573935458,7.220400380649899,26.150146609063782,26.229832774893868,"Speed limit (20km/h)"
"00_00003_00007.jpg",6.889169046153193,7.144981127106742,28.263256570567254,26.89797939343399,"Speed limit (20km/h)"
"00_00003_00008.jpg",6.0223861865783,6.72588562697507,29.850878083304075,27.819518357180478,"Speed limit (20km/h)"
"00_00003_00010.jpg",8.771285813756828,7.425692035180191,31.23542914442652,26.959184874553117,"Speed limit (20km/h)"
"00_00003_00011.jpg",7.286823837701098,6.264571348663735,33.73690069586313,31.08905571693054,"Speed limit (20km/h)"
"00_00003_00013.jpg",6.662948896300118,7.390691178568294,33.1722414668501,33.01828548443086,"Speed limit (20km/h)"
"00_00003_00014.jpg",6.282287840824203,6.787625742396977,36.298901075385956,36.31580213287634,"Speed limit (20km/h)"
"00_00003_00016.jpg",6.231430005877743,7.603025972173455,39.483571147221134,40.30580670646067,"Speed limit (20km/h)"
"00_00003_00017.jpg",3.7163591191092915,6.076909533803626,39.5169164647393,41.840067192288046,"Speed limit (20km/h)"
"00_00003_00019.jpg",5.847336298598698,7.564151128782559,46.24604487199949,45.14084719540028,"Speed limit (20km/h)"
"00_00003_00020.jpg",4.208442592620849,5.977628900763693,48.4985725402832,47.32187784290411,"Speed limit (20km/h)"
"00_00003_00022.jpg",5.40143496348676,4.829044875864842,54.604377470820786,52.94230874736658,"Speed limit (20km/h)"
"00_00003_00023.jpg",6.4022860922832265,7.332005875833919,60.91067975311883,55.96983928115424,"Speed limit (20km/h)"
"00_00003_00025.jpg",6.2926981792469165,7.406821433078037,66.67255751195871,64.46460846227815,"Speed limit (20km/h)"
"00_00003_00026.jpg",7.23478034234816,6.594194406386659,72.87496603688886,68.83709822782336,"Speed limit (20km/h)"
"00_00003_00028.jpg",7.836897416548296,9.152987518154685,89.48512369791666,83.28616922162283,"Speed limit (20km/h)"
"00_00003_00029.jpg",10.580875448780914,8.870071551407685,103.4590468378792,97.86097999393513,"Speed limit (20km/h)"
"00_00004_00001.jpg",8.549671131359409,9.09323827725996,49.83106002974562,52.95697439191778,"Speed limit (20km/h)"
"00_00004_00002.jpg",6.796817837971827,8.64192163859008,52.48921507453501,55.08915621608466,"Speed limit (20km/h)"
"00_00004_00004.jpg",8.060146872066122,6.808383805272042,57.083927138168924,56.202980735085234,"Speed limit (20km/h)"
"00_00004_00005.jpg",6.28915634904069,7.0360322510015,55.17526647802788,57.75699260894807,"Speed limit (20km/h)"
"00_00004_00007.jpg",7.929723300113699,7.5169763769630995,60.10270904574662,61.97867348099144,"Speed limit (20km/h)"
"00_00004_00011.jpg",7.293658678209459,8.511956780874936,65.44169024493243,68.53123802987743,"Speed limit (20km/h)"
"00_00004_00010.jpg",8.846195832975619,9.691734539963251,59.84466458834135,65.37996903478917,"Speed limit (20km/h)"
"00_00004_00008.jpg",8.143812345978397,9.964728101159507,59.032065167523065,62.51361707428259,"Speed limit (20km/h)"
"00_00004_00013.jpg",5.843254732004252,9.535001480055781,64.09029142902942,66.93698553410687,"Speed limit (20km/h)"
"00_00004_00014.jpg",5.446912464776255,3.3332646402080406,66.29184533401391,70.17314208734997,"Speed limit (20km/h)"
"00_00004_00016.jpg",8.718277293697179,6.912032597885677,67.85039823941862,71.89512832220777,"Speed limit (20km/h)"
"00_00004_00017.jpg",7.75538375888176,10.103434327917517,69.17448482555533,74.28805700970378,"Speed limit (20km/h)"
"00_00004_00019.jpg",8.860737631448075,7.705659954004804,72.41755551741872,74.52455570895046,"Speed limit (20km/h)"
"00_00004_00020.jpg",7.717201331142704,8.773599346032304,74.12281216469957,76.59658542278473,"Speed limit (20km/h)"
"00_00004_00022.jpg",7.3807859431360985,9.023126152124297,77.04814827058478,82.22513606039325,"Speed limit (20km/h)"
"00_00004_00023.jpg",9.425242573947193,7.980542815133426,80.33734855447861,80.38568732443821,"Speed limit (20km/h)"
"00_00004_00025.jpg",7.839065602339434,10.559576094942024,82.75498991065263,83.73323777601107,"Speed limit (20km/h)"
"00_00004_00026.jpg",6.449656767003677,12.991985005426455,85.67483340992646,89.68283963227783,"Speed limit (20km/h)"
"00_00004_00028.jpg",6.434389432622583,10.03269221273701,94.27857605317679,97.89571255147153,"Speed limit (20km/h)"
"00_00004_00029.jpg",9.84770266749278,13.620115130135183,102.15528613178671,105.89413074964887,"Speed limit (20km/h)"
"00_00005_00001.jpg",7.840301513671875,7.903554353334078,26.90776961293964,20.55966295626117,"Speed limit (20km/h)"
"00_00005_00002.jpg",5.089123848157051,4.759863630378575,26.427774102024777,24.77188387784091,"Speed limit (20km/h)"
"00_00005_00004.jpg",7.27372186302682,7.584402456468655,28.656422114463602,25.34723579944459,"Speed limit (20km/h)"
"00_00005_00005.jpg",6.050946322354403,6.810719194889556,27.29552740164896,25.47628307245116,"Speed limit (20km/h)"
"00_00005_00007.jpg",6.026692594990425,7.29669307907463,29.031539704474234,25.972771961184883,"Speed limit (20km/h)"
"00_00005_00008.jpg",7.080403313329929,7.343815835674158,29.458910559244128,24.899662442543413,"Speed limit (20km/h)"
"00_00005_00010.jpg",7.843898928200879,11.104593684164325,29.923000127756442,30.4835403956724,"Speed limit (20km/h)"
"00_00005_00011.jpg",5.567203881882978,6.307901103844803,35,29.164514434471556,"Speed limit (20km/h)"
"00_00005_00013.jpg",4.812570449158899,8.232870785768721,34.236647203579864,32.2611207426264,"Speed limit (20km/h)"
"00_00005_00014.jpg",5.389841320740049,5.336397040486944,35.798486328124994,31.864580195332447,"Speed limit (20km/h)"
"00_00005_00016.jpg",6.099839243145497,5.721664974224336,40.99709839331333,36.51087385884831,"Speed limit (20km/h)"
"00_00005_00017.jpg",5.250251247885278,7.99230838576912,41.64944074589824,38.97677634125223,"Speed limit (20km/h)"
"00_00005_00019.jpg",4.781087239583333,4.127063536911868,45.55595462086847,40.48557300976762,"Speed limit (20km/h)"
"00_00005_00020.jpg",4.066386881351004,5.977648087249226,47.13487872834537,42.67703175374266,"Speed limit (20km/h)"
"00_00005_00022.jpg",5.62064419450431,3.8660930754337173,52.28859105603448,48.28901599108625,"Speed limit (20km/h)"
"00_00005_00023.jpg",4.481303663138884,6.280036528824055,57.89809298228069,53.08958975896163,"Speed limit (20km/h)"
"00_00005_00025.jpg",6.790693777314518,4.903083232376987,68.71574894304696,61.57294642572139,"Speed limit (20km/h)"
"00_00005_00026.jpg",7.419852036128086,4.558702229235827,71.27413187091602,68.55125805988254,"Speed limit (20km/h)"
"00_00005_00028.jpg",9.514788404875505,9.654683877791033,90.23234584333923,87.30559099487678,"Speed limit (20km/h)"
"00_00005_00029.jpg",10.912583818319838,11.521610871764077,104.25688091077302,102.35327422752809,"Speed limit (20km/h)"
"00_00006_00001.jpg",7.418549768822142,8.450129009242929,30.652856112277025,31.20776990631384,"Speed limit (20km/h)"
"00_00006_00002.jpg",5.337414456048192,8.116301710929521,31.29301016187985,32.49256268852943,"Speed limit (20km/h)"
"00_00006_00004.jpg",5.125589196212325,7.021591420314894,31.8796372264784,32.429995855345055,"Speed limit (20km/h)"
"00_00006_00005.jpg",7.60381817561324,6.00347781936287,35.01604213919691,34.300904941266595,"Speed limit (20km/h)"
"00_00006_00007.jpg",6.0557380580503075,7.0795524371169565,38.05700326065638,33.92274981645812,"Speed limit (20km/h)"
"00_00006_00008.jpg",6.063461123810959,7.06804596975948,37.88188290774886,34.67195517488349,"Speed limit (20km/h)"
"00_00006_00010.jpg",8.066455799328159,8.274001217959972,37.67695200312842,38.549849887181594,"Speed limit (20km/h)"
"00_00006_00011.jpg",7.455281814363494,7.163370664321852,41.34984231173293,41.280211965933034,"Speed limit (20km/h)"
"00_00006_00013.jpg",7.604279061482085,7.885364349334062,42.720194167345284,42.43443633440931,"Speed limit (20km/h)"
"00_00006_00014.jpg",6.837007596895292,7.735209043228103,45.30248600683171,44.986913227085196,"Speed limit (20km/h)"
"00_00006_00017.jpg",4.022709747840619,7.985546170508411,51.22785568237305,52.03178341858721,"Speed limit (20km/h)"
"00_00006_00016.jpg",8.66292688402079,10.109574751420455,47.29893571239407,48.87110173008172,"Speed limit (20km/h)"
"00_00006_00019.jpg",5.842843647875817,12.007768609550562,58.78353343290441,58.93356980975485,"Speed limit (20km/h)"
"00_00006_00020.jpg",7.303964090027264,9.816979756028951,60.051330976038166,60.805959200834714,"Speed limit (20km/h)"
"00_00006_00022.jpg",5.700361233313107,9.170065578815278,66.27330476334951,67.15844975940054,"Speed limit (20km/h)"
"00_00006_00023.jpg",7.002354299785286,9.25238311424684,69.38413910518419,70.01773479644807,"Speed limit (20km/h)"
"00_00006_00025.jpg",13.76879065605387,5.405856606909155,83.42773565188611,74.02924625135662,"Speed limit (20km/h)"
"00_00006_00026.jpg",7.688067343667589,12.777796775498357,85.05299551275711,86.66913602398414,"Speed limit (20km/h)"
"00_00006_00028.jpg",12.962580789058359,15.641222633307265,99.29712095290961,97.34020852701657,"Speed limit (20km/h)"
"00_00006_00029.jpg",9.199519918090688,16.383561661343286,105.64771427610334,107.21940636172113,"Speed limit (20km/h)"
"01_00000_00001.jpg",45.11919810784557,7.715862083240233,45.1329029224537,7.715862083240233,"Speed limit (30km/h)"
"01_00000_00001.jpg",6.124453590029762,8.040381364364546,54.02186414930555,52.88650253966101,"Speed limit (30km/h)"
"01_00000_00002.jpg",5.391503557121426,5.998893885860892,52.474213363444846,52.35634755649898,"Speed limit (30km/h)"
"01_00000_00004.jpg",10.900300849080693,8.682410640541208,55.6057870804472,53.80498513211025,"Speed limit (30km/h)"
"01_00000_00005.jpg",6.926402569825251,8.101265678366795,54.08976542370012,54.22147382632948,"Speed limit (30km/h)"
"01_00000_00007.jpg",6.584312777690606,5.956585970791903,53.03252335078621,54.59641223007374,"Speed limit (30km/h)"
"01_00000_00008.jpg",11.243835386874363,9.596970960482636,55.904340266694334,56.14871780037028,"Speed limit (30km/h)"
"01_00000_00010.jpg",5.950443255938473,8.304142672389716,57.560672748125974,55.98279095377937,"Speed limit (30km/h)"
"01_00000_00011.jpg",8.945770601052136,6.985872075798807,59.574582139211685,56.420816516973645,"Speed limit (30km/h)"
"01_00000_00014.jpg",6.97118103343588,7.019441240289238,63.471799101360105,62.462765936223185,"Speed limit (30km/h)"
"01_00000_00013.jpg",8.504701515018514,8.86943987806435,64.20078583854698,60.83755346654749,"Speed limit (30km/h)"
"01_00000_00016.jpg",7.696886321547118,7.423338472173455,66.26522665863827,66.34370860332609,"Speed limit (30km/h)"
"01_00000_00017.jpg",8.86738014821616,11.45985919145812,67.85150716487409,68.08023934758842,"Speed limit (30km/h)"
"01_00000_00020.jpg",6.600354764507789,9.243741480639324,76.54058881531697,72.84769621275298,"Speed limit (30km/h)"
"01_00000_00019.jpg",7.915842555301512,9.489524147727273,75.53315704882206,72.59109263278856,"Speed limit (30km/h)"
"01_00000_00022.jpg",7.581017549372902,8.938783982679233,83.32981078092718,79.13990704202311,"Speed limit (30km/h)"
"01_00000_00023.jpg",13.632476190123894,11.646056443117978,80.48998295947759,80.37891722261236,"Speed limit (30km/h)"
"01_00000_00025.jpg",10.763976125071094,8.464579409793156,91.39631083520285,86.51960905579674,"Speed limit (30km/h)"
"01_00000_00026.jpg",8.183614505844846,13.045678486497701,97.10231541827179,92.04434830662666,"Speed limit (30km/h)"
"01_00000_00028.jpg",10.192077192133846,11.009029431289502,103.73069688556842,101.91269092345506,"Speed limit (30km/h)"
"01_00000_00029.jpg",11.336245966260076,15.285960492610444,107.87643826184264,109.3635425976762,"Speed limit (30km/h)"
"01_00001_00001.jpg",3.726630393038975,8.797226123595506,28.63791750790028,29.350872596997895,"Speed limit (30km/h)"
"01_00001_00002.jpg",4.88456566852072,9.90178620413448,27.943102629288383,29.310733409410112,"Speed limit (30km/h)"
"01_00001_00004.jpg",5.743527314936775,10.138496313202246,28.158974907797678,29.513474367977526,"Speed limit (30km/h)"
"01_00001_00005.jpg",4.7858096709690905,7.828836848226826,31.28105812337401,29.90593728054775,"Speed limit (30km/h)"
"01_00001_00007.jpg",7.16416575851072,8.142067867353088,33.77793063103865,31.62136494808957,"Speed limit (30km/h)"
"01_00001_00008.jpg",4.848707589667075,6.698394557185265,33.98625046595427,31.942397775153218,"Speed limit (30km/h)"
"01_00001_00010.jpg",4.44399838877424,8.28661641792087,33.1709675339033,32.391034602631834,"Speed limit (30km/h)"
"01_00001_00011.jpg",4.244812651500262,9.032309605225358,34.7449846247707,35.14746056343367,"Speed limit (30km/h)"
"01_00001_00013.jpg",4.602773500436359,9.39687580424261,34.551661703435485,37.63757505017476,"Speed limit (30km/h)"
"01_00001_00014.jpg",4.010787767402093,9.362666097919593,36.71379907960032,37.52717591890641,"Speed limit (30km/h)"
"01_00001_00016.jpg",5.495313622485632,7.543278539265992,40.94887639188218,39.62182766814032,"Speed limit (30km/h)"
"01_00001_00017.jpg",5.188975798778045,7.440885300290475,40.30819936899039,41.159957620778535,"Speed limit (30km/h)"
"01_00001_00019.jpg",4.747584393346379,6.551405504361115,45.764849101027394,42.192704758921735,"Speed limit (30km/h)"
"01_00001_00020.jpg",5.478207394343718,6.7697454653185645,45.842032287410625,43.40288938808733,"Speed limit (30km/h)"
"01_00001_00022.jpg",6.903594752497765,9.81276446489562,50.49811246129661,50.143361295207164,"Speed limit (30km/h)"
"01_00001_00023.jpg",9.619860558237212,10.607083220282176,51.644871136848046,49.14037450024738,"Speed limit (30km/h)"
"01_00001_00025.jpg",7.734643512511183,10.32259548915906,55.64619480445614,50.84068832942974,"Speed limit (30km/h)"
"01_00001_00026.jpg",7.335923406003996,11.147183380282815,58.11916718228173,52.279972501137166,"Speed limit (30km/h)"
"01_00001_00028.jpg",7.462936834934979,8.787874184784778,67.97165104405362,58.8330766407048,"Speed limit (30km/h)"
"01_00002_00001.jpg",5.539301950623666,9.208532253495276,41.56942231169124,39.11186241640864,"Speed limit (30km/h)"
"01_00001_00029.jpg",7.268004252802555,10.181342244757086,69.87091741313586,59.67220081177382,"Speed limit (30km/h)"
"01_00002_00002.jpg",5.3499654351012795,8.248740144599081,42.50500149920043,40.92751292773238,"Speed limit (30km/h)"
"01_00002_00004.jpg",7.368043266407881,11.473613111673263,39.382569378751306,42.62524364186989,"Speed limit (30km/h)"
"01_00002_00005.jpg",6.724925612589952,7.89468187404239,43.02890645822228,42.74158799636108,"Speed limit (30km/h)"
"01_00002_00007.jpg",8.894271772655452,6.753473018844963,47.22491411437053,44.874091143505815,"Speed limit (30km/h)"
"01_00002_00008.jpg",5.73976198832194,10.860350253267843,46.736246744791664,45.35769550452072,"Speed limit (30km/h)"
"01_00002_00010.jpg",7.377128601074219,6.970228653032032,45.113728841145836,46.28795638586089,"Speed limit (30km/h)"
"01_00002_00011.jpg",8.569540700604838,7.276134362381496,48.656059971709155,47.186184096993905,"Speed limit (30km/h)"
"01_00002_00013.jpg",6.173685226275648,6.624250090524052,47.82422244111096,49.03361802690484,"Speed limit (30km/h)"
"01_00002_00014.jpg",6.661108501886917,8.500568580822268,48.90993874759997,52.97591112582993,"Speed limit (30km/h)"
"01_00002_00016.jpg",7.533327654841596,9.176150546984726,45.02623010111512,50.815940599762996,"Speed limit (30km/h)"
"01_00002_00017.jpg",7.215901778916181,8.39853226347038,51.17907404495498,50.007941178817674,"Speed limit (30km/h)"
"01_00002_00019.jpg",5.717711483139589,8.517712539501405,54.403049331113515,51.92560668571246,"Speed limit (30km/h)"
"01_00002_00020.jpg",8.067365854826354,8.44015054050091,53.2813748134656,51.10196898541241,"Speed limit (30km/h)"
"01_00002_00022.jpg",6.5538337431758285,6.860438127683302,55.10655414627259,53.561079483110156,"Speed limit (30km/h)"
"01_00002_00023.jpg",7.76626843603972,12.276773361190468,58.11858693535825,56.6107140327742,"Speed limit (30km/h)"
"01_00002_00025.jpg",6.52432042038787,10.672914405643514,59.31965871470598,58.26422848569969,"Speed limit (30km/h)"
"01_00002_00026.jpg",7.165474974463739,8.422383730209397,61.15579513534219,58.264128734678245,"Speed limit (30km/h)"
"01_00002_00028.jpg",7.055426371774095,10.989147743482269,66.46548778436888,61.928263304791244,"Speed limit (30km/h)"
"01_00002_00029.jpg",9.709008907004831,8.291914942802764,70.86424790534421,61.75692596279686,"Speed limit (30km/h)"
"01_00003_00001.jpg",7.2835584880139175,9.304428178516423,23.054183383275344,23.150080898078397,"Speed limit (30km/h)"
"01_00003_00002.jpg",7.511828912534314,5.781288653520812,23.50027431530899,21.07940661359247,"Speed limit (30km/h)"
"01_00003_00004.jpg",4.835380424300333,7.592165267991095,24.87555589794977,23.99336443736434,"Speed limit (30km/h)"
"01_00003_00007.jpg",6.961007450403792,8.558340351233321,27.149265932233146,26.617939123946627,"Speed limit (30km/h)"
"01_00003_00005.jpg",7.2148566100274625,8.277283307115441,23.896283945141917,23.635744743619927,"Speed limit (30km/h)"
"01_00003_00008.jpg",7.567550371848674,8.647985908422577,27.87716605240337,27.24927855073736,"Speed limit (30km/h)"
"01_00003_00010.jpg",7.241364390001968,8.683251853373978,29.328972447206194,31.141769393593588,"Speed limit (30km/h)"
"01_00003_00011.jpg",8.318565856997639,8.81940283302876,32.73565039779807,29.835243357579483,"Speed limit (30km/h)"
"01_00003_00013.jpg",4.854415647180268,7.35012153415076,33.45130761088031,31.725675900452472,"Speed limit (30km/h)"
"01_00003_00014.jpg",7.445715681159825,5.6939619335139495,35.22537334313553,32.56170648062436,"Speed limit (30km/h)"
"01_00003_00016.jpg",7.233739366092442,10.02722850639803,37.13966988918671,39.878932808709465,"Speed limit (30km/h)"
"01_00003_00017.jpg",6.744527567159403,5.11768750199502,42.54192999383429,40.402075793818625,"Speed limit (30km/h)"
"01_00003_00019.jpg",8.240129568392678,7.798934858592952,50.692524595270186,48.710154953236724,"Speed limit (30km/h)"
"01_00003_00020.jpg",8.428167440123477,8.785010613508684,46.289224656961736,50.629072335450715,"Speed limit (30km/h)"
"01_00003_00022.jpg",8.449696077845404,4.093514587589377,57.74408592129149,54.139124744637385,"Speed limit (30km/h)"
"01_00003_00023.jpg",6.063981897690717,6.206536983688713,63.01883473115809,67.50734367019918,"Speed limit (30km/h)"
"01_00003_00025.jpg",6.391841463706588,3.633828152431531,80.0472535551264,78.4913604393434,"Speed limit (30km/h)"
"01_00003_00026.jpg",9.933830409298391,12.58491969668707,86.68459624776558,89.44459641235477,"Speed limit (30km/h)"
"01_00003_00028.jpg",9.133667779737902,16.651660985430368,127.12203828545026,131.23393534737298,"Speed limit (30km/h)"
"01_00003_00029.jpg",11.229154425152277,22.874031105859775,151.554234908799,154.9553427145844,"Speed limit (30km/h)"
"01_00004_00001.jpg",4.762954839602674,8.667542376727688,36.95168326788867,37.306287506384066,"Speed limit (30km/h)"
"01_00004_00002.jpg",6.314588291678363,6.883964936019695,38.622288260393276,38.13100426335866,"Speed limit (30km/h)"
"01_00004_00004.jpg",8.154168707149854,6.571171964152476,45.95066972484085,41.597281560225674,"Speed limit (30km/h)"
"01_00004_00005.jpg",7.381328819748872,6.128060766576625,48.901478738727455,45.51460061935409,"Speed limit (30km/h)"
"01_00004_00007.jpg",7.111424716462228,7.508265728117618,55.162243234034264,54.79197024227528,"Speed limit (30km/h)"
"01_00004_00008.jpg",4.2602043723651635,7.77592348248771,60.53630846828159,61.95008571106518,"Speed limit (30km/h)"
"01_00004_00014.jpg",5.792002360026042,6.748320192798775,26.1883915768394,25.697650663942802,"Speed limit (30km/h)"
"01_00004_00013.jpg",6.62163186375099,4.963782399131767,25.053325282873487,26.821954401813073,"Speed limit (30km/h)"
"01_00004_00010.jpg",7.489042267085998,10.086117550593718,76.75964667853407,72.88774219548007,"Speed limit (30km/h)"
"01_00004_00011.jpg",8.908415794372559,7.714740881759129,82.8159990310669,81.13046436095505,"Speed limit (30km/h)"
"01_00004_00016.jpg",6.9593374936159345,5.699783340781409,28.74748228421859,27.178474527579162,"Speed limit (30km/h)"
"01_00004_00017.jpg",7.785829497938026,9.217835563683048,31.25217518771359,30.489972341535527,"Speed limit (30km/h)"
"01_00004_00019.jpg",6.265125959142183,7.060468975686685,33.255525314795385,34.47288530328301,"Speed limit (30km/h)"
"01_00004_00020.jpg",6.237509696456092,6.900009014998564,32.39535077346209,32.66081996835898,"Speed limit (30km/h)"
"01_00004_00022.jpg",6.897234627370084,6.305426405691394,35.69646013550179,37.3710663184691,"Speed limit (30km/h)"
